Date,Player_1,Player_2,player_1_wins,Rank_1,Rank_2,rank_diff,rank_ratio,log_rank_diff,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Court_Outdoor,Best of_5
2009-10-13,Troicki V.,Monaco J.,1,31,28,3,1.1071428571428572,0.0984400728132524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-13,Bellucci T.,Gonzalez F.,0,53,12,41,4.416666666666667,1.4240346891027378,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-13,Kunitsyn I.,Davydenko N.,0,116,8,108,14.5,2.5649493574615367,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-13,Stepanek R.,Beck A.,1,16,36,-20,0.4444444444444444,-0.7777045685880082,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Ferrer D.,Lopez F.,0,19,41,-22,0.4634146341463415,-0.7419373447293776,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Fognini F.,Djokovic N.,0,66,4,62,16.5,2.595254706956865,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Monfils G.,Hewitt L.,1,14,23,-9,0.6086956521739131,-0.4700036292457357,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Nadal R.,Blake J.,1,2,26,-24,0.07692307692307693,-2.197224577336219,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Robredo T.,Mayer F.,1,15,79,-64,0.189873417721519,-1.6094379124341,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Safin M.,Berdych T.,0,86,20,66,4.3,1.4213856809311607,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Simon G.,Troicki V.,1,10,31,-21,0.3225806451612903,-1.0678406300013559,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Soderling R.,Almagro N.,1,11,29,-18,0.3793103448275862,-0.9162907318741551,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Verdasco F.,Ljubicic I.,0,9,37,-28,0.24324324324324326,-1.3350010667323398,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-14,Zeng S.X.,Tsonga J.W.,0,393,7,386,56.142857142857146,3.896909367618098,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Davydenko N.,Gonzalez F.,1,8,12,-4,0.6666666666666666,-0.3677247801253172,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Lopez F.,Melzer J.,1,41,43,-2,0.9534883720930233,-0.04652001563489261,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Robredo T.,Nadal R.,0,15,2,13,7.5,1.6739764335716714,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Schuettler R.,Djokovic N.,0,99,4,95,24.75,2.9957322735539913,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Simon G.,Berdych T.,1,10,20,-10,0.5,-0.6466271649250523,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-15,Tsonga J.W.,Soderling R.,0,7,11,-4,0.6363636363636364,-0.4054651081081646,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-16,Davydenko N.,Stepanek R.,1,8,16,-8,0.5,-0.6359887667199966,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-16,Djokovic N.,Simon G.,1,4,10,-6,0.4,-0.7884573603642704,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-16,Soderling R.,Lopez F.,0,11,41,-30,0.2682926829268293,-1.252762968495368,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2009-10-17,Djokovic N.,Davydenko N.,0,4,8,-4,0.5,-0.5877866649021193,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2009-10-18,Davydenko N.,Nadal R.,1,8,2,6,4.0,1.0986122886681098,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2009-10-19,Beck K.,Gabashvili T.,0,85,105,-20,0.8095238095238095,-0.20909179785855958,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Lu Y.H.,Cuevas P.,0,102,52,50,1.9615384615384615,0.6644370746775139,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Starace P.,Donskoy E.,1,70,396,-326,0.17676767676767677,-1.7212564036458753,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Youzhny M.,Zeballos H.,1,30,54,-24,0.5555555555555556,-0.5733459807473249,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Garcia-Lopez G.,Martin A.,1,49,121,-72,0.4049586776859504,-0.8919980393051108,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Greul S.,Becker B.,1,59,38,21,1.5526315789473684,0.4307829160924541,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Hernych J.,Monaco J.,0,62,29,33,2.1379310344827585,0.7419373447293771,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Johansson J.,Luczak P.,1,511,83,428,6.156626506024097,1.8075078261961943,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-19,Montanes A.,Mayer L.,0,40,71,-31,0.5633802816901409,-0.5630940523117474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Andreev I.,Ginepri R.,0,41,92,-51,0.44565217391304346,-0.7949298748698879,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Fognini F.,Kukushkin M.,0,57,157,-100,0.3630573248407643,-1.0021520224805478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Golubev A.,Vassallo-Arguello M.,1,61,53,8,1.150943396226415,0.13815033848081715,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Hanescu V.,Odesnik W.,0,31,91,-60,0.34065934065934067,-1.056052674249314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Kuznetsov A.,Santoro F.,0,198,50,148,3.96,1.3614791920001665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Stakhovsky S.,Biryukov M.,1,110,1156,-1046,0.09515570934256055,-2.344055525881343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Tipsarevic J.,Koellerer D.,1,46,55,-9,0.8363636363636363,-0.17520408902509121,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Beck A.,Clement A.,0,37,138,-101,0.26811594202898553,-1.2968877734043058,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Berrer M.,Kontinen H.,1,140,549,-409,0.2550091074681239,-1.3611583878483478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Crivoi V.,Seppi A.,0,111,48,63,2.3125,0.8266785731844677,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Hernandez O.,Kendrick R.,0,73,86,-13,0.8488372093023255,-0.1618430254504135,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Nielsen F.,Bellucci T.,0,296,45,251,6.5777777777777775,1.8650907423136047,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Nieminen J.,Dimitrov G.,1,120,310,-190,0.3870967741935484,-0.9440023665824926,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-20,Rochus O.,Vinciguerra A.,1,87,256,-169,0.33984375,-1.0717392704170132,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Davydenko N.,Safin M.,0,6,76,-70,0.07894736842105263,-2.3978952727983707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Korolev E.,Kunitsyn I.,1,51,107,-56,0.4766355140186916,-0.7308875085427924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Cuevas P.,Gabashvili T.,1,52,105,-53,0.49523809523809526,-0.693147180559945,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Stakhovsky S.,Santoro F.,1,110,50,60,2.2,0.7777045685880082,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Starace P.,Youzhny M.,0,70,30,40,2.3333333333333335,0.8286926725561692,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Baghdatis M.,Ferrero J.C.,1,66,21,45,3.142857142857143,1.1136501660326497,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Lapentti G.,Soderling R.,0,224,10,214,22.4,3.0182051294060495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Lopez F.,Gulbis E.,1,34,93,-59,0.3655913978494624,-0.9879467207805903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Serra F.,Haas T.,0,68,17,51,4.0,1.3437347467010952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Garcia-Lopez G.,Greul S.,1,49,59,-10,0.8305084745762712,-0.18232155679395445,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Johansson J.,Monaco J.,1,511,29,482,17.620689655172413,2.8371272433773522,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-21,Mayer L.,Bellucci T.,0,71,45,26,1.5777777777777777,0.44802472252696024,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Ginepri R.,Granollers M.,1,92,78,14,1.1794871794871795,0.16315164068623478,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Golubev A.,Marchenko I.,0,61,190,-129,0.32105263157894737,-1.1251390430015382,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Korolev E.,Safin M.,1,51,76,-25,0.6710526315789473,-0.3925617032722566,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Odesnik W.,Kukushkin M.,0,91,157,-66,0.5796178343949044,-0.5408064559779264,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Clement A.,Berrer M.,1,138,140,-2,0.9857142857142858,-0.014285957247476944,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Kendrick R.,Baghdatis M.,0,86,66,20,1.303030303030303,0.261215499263618,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Lopez F.,Rochus O.,0,34,87,-53,0.39080459770114945,-0.9219887529887933,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-22,Soderling R.,Seppi A.,1,10,48,-38,0.20833333333333334,-1.4939250253122558,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Ginepri R.,Tipsarevic J.,0,92,46,46,2.0,0.6824518914431978,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Korolev E.,Marchenko I.,0,51,190,-139,0.26842105263157895,-1.3010297094652024,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Kukushkin M.,Cuevas P.,1,157,52,105,3.019230769230769,1.092303119474845,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Youzhny M.,Stakhovsky S.,1,30,110,-80,0.2727272727272727,-1.2755429968271876,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Baghdatis M.,Clement A.,1,66,138,-72,0.4782608695652174,-0.7297813137397258,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Bellucci T.,Johansson J.,1,45,511,-466,0.08806262230919765,-2.4096832285504126,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-10-23,Garcia-Lopez G.,Soderling R.,0,49,10,39,4.9,1.5141277326297753,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
